income,credit_score,debt_to_income,years_employed,age,education_level,num_credit_accounts,neighborhood_code,loan_amount_requested,has_cosigner,approved
110523.06,674,0.259,4.2,24,0,5,8,11794.14,0,1
148655.99,658,0.272,1.9,43,3,5,7,20725.18,0,1
45273.51,651,0.173,6.1,67,0,4,4,49719.59,0,1
56829.58,675,0.067,5.3,32,0,9,7,28658.15,0,1
22963.9,644,0.35,2.5,26,3,4,2,93370.35,0,0
102587.07,733,0.165,1.6,43,0,4,6,81842.73,0,1
27340.11,648,0.37,4.8,66,3,2,1,31292.85,0,1
54632.69,807,0.338,14.3,43,2,5,1,96560.45,0,0
28320.71,797,0.507,0.7,39,0,3,2,40938.03,0,0
36518.22,609,0.624,8.0,52,1,7,7,58995.45,0,0
32253.08,686,0.085,3.9,67,0,4,10,58581.22,1,1
36172.79,628,0.117,3.7,21,1,8,5,66710.68,0,0
37437.89,654,0.579,16.3,26,1,6,8,28144.71,0,1
37267.08,840,0.436,4.7,25,1,1,1,92594.88,0,0
74359.52,655,0.111,8.9,22,3,3,4,30239.34,1,1
28213.86,709,0.593,3.6,34,0,6,9,68159.88,1,1
54735.66,723,0.075,1.4,30,1,4,1,77747.28,0,0
90127.41,600,0.095,5.9,47,1,2,9,88743.59,0,1
37926.37,612,0.225,12.8,35,0,4,5,48408.93,0,0
34236.26,584,0.444,9.2,39,2,3,2,72610.04,0,0
43684.02,609,0.193,1.1,67,1,3,6,13111.87,1,1
88420.81,452,0.337,1.9,26,3,4,10,78911.88,1,1
54016.99,724,0.042,3.6,38,1,14,9,76787.41,0,1
37586.22,844,0.698,4.2,31,1,5,3,44007.45,1,0
62438.56,692,0.175,1.1,47,2,7,8,34778.48,0,1
28250.15,567,0.344,1.3,56,2,4,4,41118.99,1,0
68918.49,629,0.292,7.1,60,2,4,2,13603.81,0,0
60132.37,643,0.285,6.6,45,0,2,5,65591.54,1,1
42028.19,599,0.108,9.1,62,1,6,9,91738.06,0,1
32231.74,749,0.047,13.5,59,1,4,8,68243.99,1,1
31465.89,745,0.161,1.8,26,1,0,1,60149.46,1,0
64049.32,588,0.366,9.8,31,1,5,9,99116.89,0,1
90625.44,738,0.179,5.5,53,2,2,5,56474.62,0,0
35644.36,802,0.425,15.8,69,0,8,1,37853.96,0,0
61647.83,832,0.412,1.6,38,0,6,1,71942.83,0,0
20000.0,850,0.06,1.6,30,0,5,7,54535.62,0,0
36595.89,608,0.217,6.1,63,0,7,2,97348.5,0,1
48265.41,850,0.334,13.2,28,0,4,3,90305.73,0,0
31106.07,652,0.14,8.7,54,2,2,7,94949.96,0,1
30691.68,633,0.503,6.5,20,3,4,5,5097.09,0,1
35105.4,706,0.224,2.4,19,1,3,8,36750.06,0,1
56732.15,633,0.074,6.3,41,1,3,1,64585.95,0,0
44637.76,712,0.506,8.1,52,2,11,7,34290.27,0,1
20000.0,574,0.313,7.0,25,0,2,6,67362.16,0,1
20000.0,661,0.281,5.6,58,0,3,3,72920.41,0,0
36191.06,783,0.242,0.2,25,1,5,2,64211.97,0,0
61626.26,675,0.1,5.4,46,1,7,3,48534.79,0,0
20000.0,691,0.165,3.3,34,2,5,5,71191.51,0,0
38182.59,718,0.031,16.3,57,3,0,10,79135.76,0,0
37679.67,774,0.319,4.7,60,1,5,9,71128.43,1,1
98141.82,548,0.206,4.7,21,1,9,8,82140.31,0,0
40436.54,727,0.115,25.6,28,0,4,8,94988.93,0,0
59367.04,659,0.078,0.5,64,1,9,7,14738.57,0,0
52608.27,693,0.126,1.6,40,3,4,8,91109.85,0,1
20000.0,765,0.157,5.3,43,1,5,3,30984.29,0,0
71977.12,584,0.166,1.9,27,0,8,5,58558.08,0,1
54595.04,599,0.528,2.1,70,1,5,10,94525.29,0,0
63204.72,525,0.173,11.2,66,1,1,2,63906.9,0,0
200000.0,636,0.177,4.3,18,1,3,3,12996.2,1,1
20000.0,786,0.445,0.5,47,1,8,5,52426.6,1,1
116116.39,670,0.121,1.9,63,2,3,2,89963.08,0,0
42458.24,573,0.7,0.4,40,1,6,5,44148.98,1,0
56594.35,641,0.163,4.1,41,1,1,5,85556.0,0,0
47917.87,561,0.328,1.0,38,2,2,7,80447.4,0,1
39651.41,590,0.529,9.7,19,2,2,1,91111.05,1,0
36867.42,711,0.3,4.3,59,0,8,2,29991.99,1,1
57800.6,586,0.042,0.3,42,1,13,8,52172.74,1,0
22957.8,769,0.202,1.8,46,2,4,8,36844.96,0,1
71345.5,674,0.349,4.8,31,0,3,5,55755.49,0,0
39811.17,687,0.049,2.0,59,2,3,7,6816.67,0,0
27860.5,658,0.048,3.6,59,0,3,2,27958.95,0,0
39143.65,742,0.525,12.0,47,2,5,6,97533.44,0,0
91910.87,743,0.281,2.2,65,0,8,5,62297.38,0,0
37508.86,707,0.078,2.0,24,2,3,9,21465.84,0,0
58643.19,725,0.163,8.6,59,0,6,9,53290.19,0,1
34013.81,663,0.25,1.9,47,1,6,8,71308.76,0,1
71607.92,723,0.318,0.4,30,0,6,3,62353.51,0,0
69061.58,653,0.118,1.0,25,0,7,6,52682.8,0,1
123538.04,680,0.349,14.9,34,3,4,2,69026.3,1,1
44901.12,658,0.334,13.5,63,0,7,5,20859.62,0,0
68482.08,643,0.239,1.3,59,1,4,9,46627.76,0,0
51484.38,625,0.213,4.0,52,1,5,7,76274.81,0,0
93707.72,717,0.198,0.7,23,0,5,6,60048.31,1,0
34220.62,785,0.303,5.6,68,0,5,8,91096.55,1,1
71146.94,774,0.172,1.0,34,0,9,8,47157.29,1,1
44473.61,579,0.245,0.3,50,1,4,4,17557.0,0,0
47472.5,783,0.193,8.7,60,3,4,7,9632.12,0,1
51322.07,655,0.215,2.0,25,2,4,9,50357.23,0,0
55610.1,728,0.343,0.6,52,3,6,10,46569.42,1,1
46253.18,608,0.401,9.0,20,1,4,8,29368.72,0,1
54576.39,691,0.255,7.2,23,3,7,7,61098.98,0,1
107910.67,705,0.7,5.8,56,1,4,7,28766.7,1,1
80235.78,561,0.245,12.1,26,1,6,10,25550.5,0,1
75703.32,729,0.192,3.4,41,1,4,1,64110.71,0,0
39035.64,788,0.053,0.7,31,0,8,10,94769.52,0,1
31425.65,666,0.193,0.3,40,2,0,7,24263.58,0,0
79035.33,789,0.311,1.9,22,0,6,9,22368.11,1,1
75964.65,665,0.57,0.5,57,2,8,1,54338.28,0,0
102368.6,748,0.271,3.8,22,1,5,6,16346.62,0,1
36243.3,503,0.194,0.1,62,0,7,2,32938.36,0,0
43705.34,850,0.245,2.9,52,0,7,9,99122.19,0,1
21595.88,800,0.625,1.0,40,1,3,5,84899.13,0,1
40286.21,657,0.414,2.3,63,3,2,7,72081.66,0,0
80683.17,522,0.418,5.6,28,1,5,1,7472.3,0,0
38822.39,703,0.221,2.2,32,1,8,2,30181.99,0,0
67524.1,564,0.487,2.1,25,0,7,7,59118.51,0,0
44566.98,716,0.093,23.4,38,1,1,7,72476.69,1,0
57643.25,713,0.507,6.3,69,0,2,7,68495.63,0,1
27616.1,605,0.176,3.6,26,2,6,7,22618.87,0,0
51154.45,770,0.254,4.3,61,0,3,2,49297.2,0,0
20000.0,744,0.173,4.8,52,1,11,7,23858.12,0,0
44647.43,758,0.37,0.1,19,1,8,9,92739.16,1,1
21693.4,681,0.342,0.4,67,1,3,6,57954.49,0,1
89589.85,567,0.378,5.2,68,1,6,6,42074.63,0,1
72308.99,758,0.083,2.3,66,2,6,2,92211.78,0,1
61903.72,658,0.13,0.3,44,0,10,6,90876.3,0,1
104872.76,569,0.282,1.8,29,1,7,4,52889.55,0,0
30501.82,788,0.265,0.7,38,2,8,8,70243.9,0,1
117439.85,848,0.328,12.4,50,1,3,8,35290.26,0,1
78127.37,677,0.088,1.1,38,0,4,8,34228.02,0,1
43552.5,850,0.083,0.8,55,0,1,8,57208.41,0,1
86492.25,687,0.278,4.9,59,3,4,2,85431.24,1,1
28193.68,650,0.705,3.7,29,1,6,4,61730.19,0,0
32459.32,630,0.106,4.3,39,0,3,5,48608.7,0,1
36159.87,811,0.072,2.9,68,0,4,8,68093.44,0,1
37628.28,618,0.237,3.1,31,0,6,3,82167.82,0,0
28903.59,739,0.498,7.5,36,0,5,2,79797.53,0,1
90358.61,635,0.463,1.2,20,1,4,9,40206.65,0,0
43069.6,643,0.219,2.5,35,1,3,9,93887.63,1,0
58469.03,762,0.404,15.8,37,2,9,1,6497.07,0,0
36857.87,650,0.108,1.1,23,2,9,1,47824.96,0,0
20000.0,648,0.511,1.7,18,1,8,1,91214.91,0,0
56107.72,771,0.178,1.1,48,2,2,1,71120.58,0,0
20000.0,808,0.287,0.1,34,1,6,8,71879.21,1,0
47367.09,732,0.285,1.6,19,1,4,7,19864.69,0,1
24731.73,628,0.316,0.2,63,0,6,7,60295.29,0,1
132407.29,639,0.111,0.8,48,0,3,9,96860.15,0,0
77317.95,686,0.724,2.3,27,0,4,6,25097.05,1,0
51682.62,706,0.136,0.1,63,0,8,9,36082.19,0,1
92212.72,601,0.527,7.0,31,2,6,7,41919.12,1,1
32107.41,738,0.375,7.9,30,0,4,2,39189.34,0,1
64327.32,687,0.204,2.7,65,0,3,7,64569.72,0,1
54171.23,543,0.075,20.9,27,3,7,5,27284.49,0,1
55938.61,606,0.203,5.7,64,1,3,1,53040.51,0,0
92612.25,640,0.078,6.8,60,1,7,10,43022.72,0,1
70703.2,674,0.178,1.1,34,0,4,8,66225.65,0,0
56633.83,831,0.134,9.1,20,2,9,5,27984.39,0,1
21430.2,699,0.069,14.5,22,0,6,1,57546.85,0,0
30332.56,613,0.161,1.3,24,1,4,2,75334.79,0,0
46103.56,698,0.547,5.8,64,1,2,7,70830.72,0,1
51363.66,652,0.144,6.9,39,1,2,7,84256.56,0,1
27858.63,706,0.17,1.8,20,3,5,8,95835.25,0,1
163707.79,726,0.075,3.2,47,0,6,8,86127.04,1,1
104631.2,777,0.34,0.5,29,2,5,9,94129.5,0,1
66241.28,678,0.213,1.0,30,1,7,4,6663.37,0,0
50818.64,811,0.262,0.3,26,1,8,2,64748.49,0,0
44085.91,753,0.271,4.1,58,3,3,8,30433.94,0,0
30456.08,623,0.209,4.9,18,1,5,2,81854.56,0,1
50957.14,850,0.511,12.4,41,2,6,1,82808.61,0,1
55763.58,706,0.168,3.9,23,0,9,2,9538.03,1,0
26347.26,613,0.44,1.5,47,2,2,5,61577.75,0,1
57935.65,812,0.12,0.3,36,2,4,8,85833.8,1,1
45359.3,846,0.356,10.8,19,3,4,8,60804.27,0,1
20000.0,677,0.047,3.3,42,3,9,7,45426.31,1,1
31882.34,640,0.179,6.7,48,0,7,6,12294.09,0,0
39862.74,666,0.322,0.1,31,1,9,3,74375.81,0,0
125975.64,737,0.213,3.3,58,3,8,1,12090.92,0,0
64749.2,782,0.665,2.0,37,1,6,6,61801.87,0,1
25141.1,726,0.298,0.2,57,1,5,8,92174.56,0,0
62506.02,688,0.251,7.5,48,0,10,7,44815.48,0,1
22614.53,800,0.295,3.6,63,1,5,10,78165.68,0,0
84233.29,655,0.28,2.0,46,1,2,1,80982.04,0,0
38732.63,762,0.178,8.2,28,2,3,1,5982.4,0,0
46778.64,657,0.188,3.0,61,1,2,1,91919.3,1,0
95120.36,714,0.375,0.0,59,0,4,8,22934.1,0,1
25755.88,671,0.309,14.5,69,1,6,2,31856.35,0,0
24378.11,676,0.089,1.5,23,3,7,6,87723.59,1,1
36614.53,650,0.303,8.9,49,1,5,2,70226.17,0,1
82387.53,788,0.177,8.5,44,3,4,8,40326.51,0,1
22932.88,621,0.277,0.9,53,1,6,10,13348.56,0,1
20000.0,621,0.228,3.2,69,2,2,1,41692.11,0,1
39121.23,850,0.069,0.2,46,2,9,5,96801.56,0,0
64593.59,758,0.35,2.2,54,3,8,1,14938.52,0,0
89333.41,489,0.491,6.6,36,2,4,4,85382.52,0,0
38887.16,635,0.542,1.4,34,1,3,10,35903.63,0,1
39906.19,535,0.116,0.6,35,3,6,6,67183.52,1,1
87286.44,604,0.183,3.5,20,1,5,8,64996.63,0,0
20000.0,429,0.137,3.8,33,0,6,8,35930.98,1,1
40365.86,669,0.156,5.6,27,0,3,6,10157.84,0,0
53917.58,589,0.235,7.1,42,1,7,2,19137.77,0,0
61365.89,685,0.228,6.0,42,2,8,6,58755.63,0,1
37990.7,550,0.507,9.3,58,1,6,2,95141.51,1,0
49872.27,687,0.14,1.3,44,1,2,2,92947.97,0,0
20000.0,647,0.464,4.2,42,0,6,7,15779.92,1,1
35273.1,800,0.324,2.2,30,1,9,1,88146.74,0,0
61497.66,793,0.511,16.4,62,0,5,8,27211.9,0,1
29997.01,743,0.269,2.9,23,1,8,4,91437.76,0,0
50488.06,654,0.184,16.1,69,3,7,4,77056.9,0,0
61293.94,839,0.03,7.3,43,2,1,7,96320.07,0,1
41304.44,556,0.133,6.3,28,1,3,2,46964.2,0,0
53382.16,568,0.124,3.4,36,1,7,4,74500.61,0,0
30291.84,673,0.167,2.9,19,1,2,1,74851.12,0,0
44209.47,850,0.248,3.7,27,0,4,1,52136.32,0,0
66510.03,664,0.394,1.7,35,3,4,1,97579.28,1,1
53023.29,665,0.415,11.7,47,1,3,7,28147.92,0,1
36560.89,565,0.265,7.9,25,1,6,7,98690.33,0,1
54836.33,756,0.088,8.1,53,1,4,6,82151.27,0,1
70073.85,756,0.283,2.8,62,0,5,9,63529.23,0,0
20000.0,743,0.247,0.4,48,0,4,9,12180.72,0,1
87512.51,630,0.272,5.7,33,0,2,8,29639.47,0,1
41434.64,623,0.505,2.3,24,1,3,1,84921.81,0,0
60642.12,577,0.086,10.2,19,0,4,2,74174.59,0,0
89198.85,687,0.23,7.6,56,3,3,9,96455.79,0,1
24690.24,594,0.08,0.8,51,2,1,2,42694.79,0,0
34381.69,586,0.171,4.6,43,2,6,8,89973.13,0,1
42434.87,646,0.084,5.9,23,2,4,7,86873.47,0,1
33127.64,641,0.297,4.2,29,2,6,4,96782.76,0,0
116712.43,637,0.443,3.6,60,0,5,1,30882.78,0,0
31939.99,717,0.301,1.3,43,1,5,2,51980.57,0,0
37131.71,686,0.072,1.3,68,0,9,2,12691.52,1,0
54295.39,657,0.204,7.3,70,0,6,9,61137.09,0,1
26874.29,695,0.163,0.1,60,1,6,1,74570.62,0,0
40221.61,601,0.039,7.5,31,1,4,6,27611.11,0,0
57453.24,688,0.567,3.7,30,0,6,5,21116.97,0,1
41505.03,692,0.548,13.8,31,1,5,8,65755.41,0,1
46784.47,560,0.117,29.6,69,0,10,4,42347.14,0,1
37621.61,760,0.364,5.4,35,2,12,1,45523.61,0,0
22988.86,609,0.248,2.7,55,3,6,7,49756.42,0,0
57572.29,687,0.231,3.2,68,2,1,6,53590.06,0,1
117885.2,773,0.722,1.1,61,2,3,5,23574.97,0,0
49473.91,754,0.339,0.5,49,1,3,1,59885.1,0,0
54865.06,683,0.135,4.3,27,0,3,5,11564.21,0,1
69311.17,651,0.219,8.2,27,2,8,5,15783.51,0,0
25986.56,756,0.203,1.5,44,0,9,5,72595.2,1,0
114835.66,734,0.347,2.7,68,1,3,1,74486.27,0,0
54239.48,631,0.175,4.0,65,2,3,9,30300.48,1,1
110849.47,616,0.387,11.9,27,3,3,8,22546.14,0,1
33978.51,514,0.289,0.7,33,1,3,8,10129.31,0,0
121665.53,692,0.028,1.4,49,3,3,6,44794.18,0,0
72227.62,673,0.098,12.5,43,1,9,2,53359.27,0,1
64635.56,771,0.138,0.2,24,0,3,6,90448.63,0,1
55105.91,709,0.221,5.3,37,1,2,10,5233.7,0,1
43292.54,787,0.127,5.1,68,2,7,3,43556.82,1,1
89345.47,624,0.11,2.4,67,1,6,7,44831.77,1,0
52584.67,771,0.392,3.2,47,2,9,7,89222.62,0,0
20000.0,638,0.423,9.7,51,1,5,9,23623.78,0,1
28040.54,742,0.231,0.9,30,1,3,4,11287.8,1,1
44670.88,563,0.214,1.3,57,0,6,3,41252.96,0,0
57239.5,699,0.215,3.6,21,0,6,1,63170.16,1,0
47653.23,521,0.553,2.6,29,0,5,9,86523.72,0,0
90173.01,659,0.115,4.3,18,1,5,5,30557.14,1,1
20000.0,715,0.66,12.7,38,2,1,5,28874.59,0,0
52669.61,638,0.164,12.5,62,2,4,9,35967.78,0,1
20000.0,596,0.199,1.3,69,0,7,2,16232.15,0,0
71672.05,748,0.199,1.8,53,1,3,1,97835.45,0,0
46759.4,672,0.117,0.9,57,1,5,10,56358.69,0,0
60464.09,641,0.06,13.1,32,1,8,1,30861.2,0,1
31826.63,683,0.184,2.5,45,1,4,8,39365.03,1,1
92942.14,850,0.254,3.0,56,0,9,7,87265.83,0,0
82525.48,772,0.484,8.1,44,3,4,8,69003.82,1,0
65628.95,773,0.203,3.6,23,3,3,7,57554.55,0,1
45946.89,715,0.243,0.6,57,0,7,8,73856.7,0,0
65508.07,693,0.211,2.9,29,2,7,4,76803.19,0,0
34425.53,488,0.412,5.0,23,0,3,2,23450.02,0,0
75190.32,626,0.208,6.4,43,0,4,8,20074.56,0,0
111830.59,642,0.34,5.2,22,3,8,9,96836.16,0,1
83726.04,530,0.17,0.6,51,1,7,10,22643.95,1,0
34036.84,587,0.26,1.8,51,1,7,10,49152.38,0,0
58730.16,522,0.464,6.6,31,1,3,6,98364.17,0,0
25679.01,677,0.212,10.6,68,2,7,8,44635.19,0,1
65263.95,746,0.06,0.2,61,2,6,8,53910.66,0,0
61408.39,769,0.298,0.2,24,0,6,4,80844.53,1,0
20000.0,713,0.203,5.2,57,2,2,1,37337.38,0,0
27422.2,603,0.219,4.0,36,2,5,10,45948.22,0,0
42549.81,525,0.289,0.8,57,1,10,5,36556.47,1,0
42174.46,539,0.454,4.0,60,1,7,9,32302.69,0,0
26776.01,578,0.141,18.3,26,0,10,3,49822.72,0,0
59545.1,609,0.247,5.0,52,0,0,8,75859.11,0,1
55588.79,667,0.324,3.0,63,1,8,9,87392.37,0,1
44483.14,599,0.387,8.8,35,2,5,8,49660.96,1,1
33594.05,707,0.144,1.2,22,2,4,10,35495.35,0,1
82814.1,661,0.23,2.7,19,1,5,2,91601.3,0,0
112162.45,681,0.105,3.8,24,2,6,6,36912.95,1,1
38492.52,771,0.23,3.5,18,2,7,8,78625.45,0,1
36095.25,586,0.311,12.7,35,1,5,8,76118.85,1,1
62667.85,713,0.117,1.7,34,0,2,1,9728.7,1,0
40985.98,679,0.363,0.3,24,1,4,1,21875.75,0,0
45720.47,653,0.365,12.4,52,0,5,1,59420.45,0,1
70956.8,751,0.268,1.2,70,0,3,1,87424.6,0,0
20000.0,750,0.049,2.4,65,0,3,8,61429.35,0,1
94764.6,604,0.316,3.8,31,2,7,9,75557.46,0,1
50834.99,665,0.074,18.6,58,0,11,7,74769.13,0,1
39904.86,702,0.316,3.8,67,1,6,3,51964.8,0,0
46881.71,658,0.275,3.0,65,3,12,5,58276.22,0,0
48108.53,727,0.27,4.4,64,2,7,2,11771.75,0,0
20627.89,702,0.062,17.7,59,2,3,9,93134.57,0,1
103514.72,827,0.264,8.5,33,0,6,8,69062.89,1,1
50044.25,558,0.348,0.9,22,1,3,2,19677.21,1,1
61175.44,670,0.129,8.1,43,1,5,1,28180.53,1,0
78887.25,607,0.411,9.2,21,1,4,5,5441.95,0,1
29419.67,728,0.107,5.9,70,1,6,8,30080.73,0,1
62114.58,551,0.292,5.4,37,1,13,8,35079.03,0,0
42880.8,708,0.508,2.9,68,3,3,1,69898.25,0,0
74860.78,630,0.228,5.1,58,1,4,6,50282.46,0,1
20000.0,621,0.064,6.7,39,0,5,3,85063.96,0,0
46651.15,564,0.399,0.7,24,1,3,6,13244.78,0,1
36264.32,643,0.275,1.5,30,1,8,8,72167.07,0,0
60847.83,767,0.575,1.1,53,0,4,5,88114.94,0,0
62008.21,678,0.144,9.2,61,2,3,3,45026.07,1,0
34412.91,730,0.342,5.7,69,1,6,5,32429.69,0,1
34334.74,813,0.39,3.0,25,1,6,2,47328.88,0,0
46382.03,701,0.082,8.7,26,1,2,8,79940.03,0,1
31309.56,635,0.166,6.3,20,2,5,9,92308.93,0,1
74681.81,717,0.116,12.2,32,3,4,4,11230.86,0,0
40757.55,636,0.466,0.4,61,0,3,1,55209.28,0,0
20000.0,640,0.279,3.6,28,1,3,1,65772.47,0,0
40643.29,558,0.358,6.1,46,0,4,8,6660.23,0,1
29165.1,754,0.418,1.2,41,2,11,7,22218.58,1,1
21684.7,649,0.028,2.0,35,1,5,9,10943.35,0,0
26404.42,695,0.594,2.7,50,2,6,5,32585.08,1,0
51777.15,597,0.145,7.9,44,3,4,5,24513.47,0,0
95255.73,715,0.429,3.4,35,1,3,1,51246.03,0,0
57330.74,619,0.502,3.4,54,0,6,5,67257.44,0,0
36197.61,669,0.06,2.8,33,1,5,1,85010.67,0,0
61571.36,750,0.441,1.3,51,0,10,5,33909.36,1,1
38966.39,743,0.203,12.8,68,2,6,1,9788.61,0,1
34637.76,678,0.315,1.9,56,0,6,2,5365.58,1,0
27524.14,539,0.262,4.2,40,1,6,9,85232.41,1,1
20416.23,850,0.064,0.8,57,0,6,1,88422.87,0,0
40337.55,820,0.42,2.8,60,0,6,2,14594.3,0,0
53051.94,738,0.523,11.7,35,0,5,1,5966.71,0,0
46708.81,620,0.262,27.0,55,1,11,7,81025.22,1,1
39815.7,671,0.036,2.2,41,0,6,3,65869.17,1,0
30550.21,637,0.23,0.8,61,1,3,7,57833.73,0,0
66444.55,781,0.42,1.9,33,1,2,9,55654.28,0,0
25372.83,701,0.495,2.0,67,3,4,9,78507.2,0,0
72259.13,617,0.221,5.2,48,2,9,7,32864.87,1,0
29699.68,642,0.117,3.4,36,1,8,9,41965.89,1,0
33650.47,770,0.373,7.3,40,2,10,7,12395.86,0,1
23543.56,808,0.433,6.0,36,1,9,6,58782.32,1,1
38150.68,802,0.544,1.4,26,1,3,9,96277.09,1,1
79830.13,741,0.398,7.7,22,1,5,8,31965.77,0,1
63437.73,660,0.246,9.4,35,1,4,7,93278.72,0,1
79954.34,421,0.112,4.6,42,2,5,3,74274.7,1,0
63644.7,704,0.08,13.1,37,0,6,9,27218.55,1,1
28230.69,680,0.353,7.6,19,1,6,2,67971.16,0,0
41548.03,691,0.216,4.5,48,1,1,6,39792.23,0,0
33186.57,684,0.488,11.8,26,2,6,3,16618.69,0,0
95347.89,574,0.392,4.6,29,0,8,7,13808.56,0,1
26946.42,725,0.153,3.7,24,1,6,8,6636.61,1,1
76638.04,731,0.543,2.2,45,2,3,4,80791.81,0,0
76609.54,735,0.418,10.7,23,0,4,2,89060.73,1,1
122370.68,756,0.342,0.7,31,3,5,9,50841.14,0,1
39940.92,728,0.365,3.2,41,2,7,2,54392.95,0,0
69993.74,647,0.574,3.9,27,1,7,5,70700.69,0,1
153403.34,674,0.303,4.0,41,1,3,7,71586.3,0,1
35996.58,687,0.247,5.3,36,3,5,1,35792.14,1,1
22753.63,689,0.271,3.5,63,1,2,9,20122.28,0,1
20000.0,760,0.443,1.5,59,0,4,1,45889.64,0,0
70007.38,731,0.266,9.7,70,2,10,3,71216.29,0,0
20000.0,846,0.276,5.4,46,0,2,5,81399.78,0,0
40694.18,850,0.089,9.8,48,0,6,3,13470.42,0,1
61001.67,686,0.056,1.6,67,2,3,2,60889.87,0,0
53776.28,373,0.179,5.1,39,0,6,2,10139.24,1,0
60640.75,779,0.172,6.3,47,2,7,5,83354.08,0,1
54783.53,637,0.428,2.4,38,1,4,8,68346.6,0,0
92914.31,616,0.138,8.4,46,2,5,8,71179.45,0,1
30450.02,648,0.216,0.0,22,0,3,2,77363.25,0,0
34944.01,644,0.42,4.5,59,1,8,3,52086.02,0,0
33311.91,729,0.278,4.8,69,1,4,5,33395.3,1,0
74242.79,555,0.161,3.8,21,0,5,2,79638.08,0,0
76895.24,594,0.038,5.0,60,1,1,1,78850.1,0,0
61427.49,707,0.279,0.9,31,1,5,4,17819.61,0,0
88587.57,730,0.396,5.8,28,3,5,9,90762.42,0,1
27200.2,731,0.447,2.0,54,1,4,8,26015.23,0,1
112827.12,617,0.552,3.0,20,1,3,2,34113.64,0,0
104989.89,602,0.398,2.0,42,1,5,2,25512.05,0,0
70813.93,639,0.486,3.2,18,3,7,7,96731.74,0,1
119479.42,699,0.111,4.9,47,1,7,1,33448.83,0,0
21411.61,799,0.628,9.1,42,2,6,10,97283.25,0,1
37713.6,516,0.425,3.3,66,1,7,6,65604.18,0,0
33939.96,662,0.417,2.0,55,1,3,9,21773.64,0,0
70314.95,573,0.312,3.3,25,0,5,3,57615.06,1,0
28996.48,548,0.167,5.8,36,1,4,7,88815.11,0,0
71592.64,757,0.128,2.1,66,1,5,8,58359.1,0,1
97272.16,724,0.134,2.7,56,2,2,9,17596.57,0,1
69397.18,716,0.312,4.1,49,0,3,2,32258.84,1,0
56493.2,754,0.32,1.7,47,1,4,10,26356.7,1,1
29913.45,642,0.505,1.2,39,1,3,8,16956.28,0,1
32098.82,645,0.387,0.8,48,0,1,5,36092.21,0,1
91565.46,850,0.501,2.2,58,0,3,8,67800.96,0,1
72379.22,660,0.195,0.2,25,1,3,4,41338.43,0,0
48073.69,739,0.316,4.4,68,1,4,1,47161.16,0,0
39777.04,681,0.643,1.0,30,1,8,4,35462.67,1,0
20000.0,532,0.098,2.4,41,1,6,5,99474.82,0,1
28697.74,516,0.164,1.6,19,1,7,8,60688.78,0,0
127479.33,634,0.602,5.0,47,1,2,7,84218.83,0,1
25842.41,764,0.386,9.5,38,1,4,5,46926.26,1,1
53892.14,743,0.556,5.0,31,0,7,8,21020.55,0,0
81123.02,753,0.184,3.9,69,1,5,6,85446.73,1,0
26174.44,601,0.096,5.5,40,0,5,5,77526.28,0,1
53763.78,809,0.206,0.2,40,1,7,2,36331.85,0,0
78351.29,603,0.576,0.7,42,2,4,7,62609.67,0,1
49328.12,697,0.596,0.5,24,1,9,9,13879.47,0,1
200000.0,679,0.21,0.5,38,0,5,2,7500.63,0,0
21283.78,666,0.509,1.5,35,0,4,6,82497.12,0,0
83230.09,787,0.478,3.8,42,0,3,7,94483.15,0,0
44963.18,624,0.333,0.6,63,1,4,3,37685.67,0,0
72110.87,572,0.171,13.7,28,1,5,8,61769.45,0,1
61123.62,682,0.326,9.6,50,0,6,1,73142.68,1,1
33976.42,648,0.038,17.8,20,2,4,5,75874.04,0,1
54967.54,850,0.211,0.2,34,1,5,2,50701.77,0,0
20000.0,734,0.276,9.5,43,1,4,10,63261.81,0,0
66278.69,647,0.103,8.1,22,1,4,4,67420.01,0,1
56901.63,596,0.194,11.6,46,1,4,10,14809.25,0,1
67462.7,530,0.152,3.8,34,3,5,5,66285.51,0,1
83204.7,598,0.132,7.8,70,0,3,2,53531.48,0,0
58912.58,689,0.548,0.3,51,0,2,10,40957.46,1,0
52788.29,794,0.527,0.4,31,2,3,10,29864.94,0,1
31554.32,770,0.222,0.6,23,1,1,7,65602.35,1,1
34333.94,698,0.276,12.3,20,3,6,8,20842.1,0,1
88731.24,654,0.339,0.3,23,0,6,6,82029.35,0,0
100525.6,702,0.227,0.5,53,0,10,9,21320.75,0,0
43518.65,639,0.201,13.3,62,1,5,1,78303.64,1,0
50161.41,817,0.244,0.6,26,0,7,2,82654.63,0,0
31185.01,665,0.04,10.2,39,1,3,7,94267.14,0,1
88113.27,673,0.241,7.8,36,3,6,7,49012.65,0,1
68371.3,503,0.336,0.2,52,0,1,5,11050.27,0,1
129392.89,664,0.135,0.1,27,1,4,5,69379.79,0,0
31597.66,747,0.191,3.8,68,1,4,8,31849.14,0,0
40578.6,595,0.292,29.3,56,1,4,1,13809.02,1,0
55034.91,620,0.533,10.6,68,0,7,7,86297.76,1,0
67727.31,743,0.241,1.9,32,0,5,9,18275.05,0,1
44009.74,562,0.267,2.4,49,0,4,7,53105.27,0,0
31682.49,765,0.129,2.5,56,3,5,5,79908.6,0,0
